sample_id,group,label,source_split,split
pineapple_2.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train,val
pineapple_2.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train,val
pineapple_2.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train,val
pineapple_2.csv::w7,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train,val
pineapple_2.csv::w8,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train,val
pineapple_3.csv::w0,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_3.csv::w1,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_3.csv::w2,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_3.csv::w3,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_3.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_3.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_3.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_3.csv::w7,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_3.csv::w8,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train,train
pineapple_4.csv::w0,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_4.csv::w1,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_4.csv::w2,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_4.csv::w3,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_4.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_4.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_4.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_4.csv::w7,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_4.csv::w8,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train,train
pineapple_5.csv::w0,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pineapple_5.csv::w1,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pineapple_5.csv::w2,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pineapple_5.csv::w3,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pineapple_5.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pineapple_5.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pineapple_5.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pineapple_5.csv::w7,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pineapple_5.csv::w8,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,train,train
pistachios_1.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_1.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_1.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_1.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_1.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_1.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_1.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_1.csv::w7,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_1.csv::w8,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,train,train
pistachios_2.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_2.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_2.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_2.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_2.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_2.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_2.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_2.csv::w7,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_2.csv::w8,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train,train
pistachios_3.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_3.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_3.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_3.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_3.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_3.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_3.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_3.csv::w7,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_3.csv::w8,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train,train
pistachios_4.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_4.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_4.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_4.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_4.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_4.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_4.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_4.csv::w7,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_4.csv::w8,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train,train
pistachios_5.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
pistachios_5.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
pistachios_5.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
pistachios_5.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
pistachios_5.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
pistachios_5.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
pistachios_5.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
pistachios_5.csv::w7,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
pistachios_5.csv::w8,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,train,val
potato_1.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_1.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_1.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_1.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_1.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_1.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_1.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_1.csv::w7,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_1.csv::w8,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train,train
potato_2.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_2.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_2.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_2.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_2.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_2.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_2.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_2.csv::w7,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_2.csv::w8,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train,train
potato_3.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_3.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_3.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_3.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_3.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_3.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_3.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_3.csv::w7,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_3.csv::w8,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,train,train
potato_4.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_4.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_4.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_4.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_4.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_4.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_4.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_4.csv::w7,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_4.csv::w8,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train,train
potato_5.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
potato_5.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
potato_5.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
potato_5.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
potato_5.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
potato_5.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
potato_5.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
potato_5.csv::w7,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
potato_5.csv::w8,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,train,val
radish_1.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_1.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_1.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_1.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_1.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_1.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_1.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_1.csv::w7,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_1.csv::w8,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,train,train
radish_2.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_2.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_2.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_2.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_2.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_2.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_2.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_2.csv::w7,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_2.csv::w8,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train,train
radish_3.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_3.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_3.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_3.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_3.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_3.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_3.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_3.csv::w7,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_3.csv::w8,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,train,train
radish_4.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_4.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_4.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_4.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_4.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_4.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_4.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_4.csv::w7,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_4.csv::w8,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train,val
radish_5.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
radish_5.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
radish_5.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
radish_5.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
radish_5.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
radish_5.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
radish_5.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
radish_5.csv::w7,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
radish_5.csv::w8,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train,train
saffron_1.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_1.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_1.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_1.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_1.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_1.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_1.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_1.csv::w7,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_1.csv::w8,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train,train
saffron_2.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_2.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_2.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_2.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_2.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_2.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_2.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_2.csv::w7,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_2.csv::w8,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,train,val
saffron_3.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_3.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_3.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_3.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_3.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_3.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_3.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_3.csv::w7,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_3.csv::w8,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train,train
saffron_4.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_4.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_4.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_4.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_4.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_4.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_4.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_4.csv::w7,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_4.csv::w8,data\raw\SmellNet\base_data\training\saffron\saffron_4.csv,saffron,train,train
saffron_5.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
saffron_5.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
saffron_5.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
saffron_5.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
saffron_5.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
saffron_5.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
saffron_5.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
saffron_5.csv::w7,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
saffron_5.csv::w8,data\raw\SmellNet\base_data\training\saffron\saffron_5.csv,saffron,train,train
star_anise_1.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_1.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_1.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_1.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_1.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_1.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_1.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_1.csv::w7,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_1.csv::w8,data\raw\SmellNet\base_data\training\star_anise\star_anise_1.csv,star_anise,train,train
star_anise_2.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_2.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_2.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_2.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_2.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_2.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_2.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_2.csv::w7,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_2.csv::w8,data\raw\SmellNet\base_data\training\star_anise\star_anise_2.csv,star_anise,train,train
star_anise_3.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_3.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_3.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_3.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_3.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_3.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_3.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_3.csv::w7,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_3.csv::w8,data\raw\SmellNet\base_data\training\star_anise\star_anise_3.csv,star_anise,train,val
star_anise_4.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_4.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_4.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_4.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_4.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_4.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_4.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_4.csv::w7,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_4.csv::w8,data\raw\SmellNet\base_data\training\star_anise\star_anise_4.csv,star_anise,train,train
star_anise_5.csv::w0,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
star_anise_5.csv::w1,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
star_anise_5.csv::w2,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
star_anise_5.csv::w3,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
star_anise_5.csv::w4,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
star_anise_5.csv::w5,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
star_anise_5.csv::w6,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
star_anise_5.csv::w7,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
star_anise_5.csv::w8,data\raw\SmellNet\base_data\training\star_anise\star_anise_5.csv,star_anise,train,train
strawberry_1.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_1.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_1.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_1.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_1.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_1.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_1.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_1.csv::w7,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_1.csv::w8,data\raw\SmellNet\base_data\training\strawberry\strawberry_1.csv,strawberry,train,train
strawberry_2.csv::w0,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
strawberry_2.csv::w1,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
strawberry_2.csv::w2,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
strawberry_2.csv::w3,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
strawberry_2.csv::w4,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
strawberry_2.csv::w5,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
strawberry_2.csv::w6,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
strawberry_2.csv::w7,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
strawberry_2.csv::w8,data\raw\SmellNet\base_data\training\strawberry\strawberry_2.csv,strawberry,train,train
