sample_id,group,label,split
peanuts_3.csv::w1,data\raw\SmellNet\base_data\training\peanuts\peanuts_3.csv,peanuts,train
peanuts_3.csv::w2,data\raw\SmellNet\base_data\training\peanuts\peanuts_3.csv,peanuts,train
peanuts_3.csv::w3,data\raw\SmellNet\base_data\training\peanuts\peanuts_3.csv,peanuts,train
peanuts_3.csv::w4,data\raw\SmellNet\base_data\training\peanuts\peanuts_3.csv,peanuts,train
peanuts_3.csv::w5,data\raw\SmellNet\base_data\training\peanuts\peanuts_3.csv,peanuts,train
peanuts_3.csv::w6,data\raw\SmellNet\base_data\training\peanuts\peanuts_3.csv,peanuts,train
peanuts_4.csv::w0,data\raw\SmellNet\base_data\training\peanuts\peanuts_4.csv,peanuts,train
peanuts_4.csv::w1,data\raw\SmellNet\base_data\training\peanuts\peanuts_4.csv,peanuts,train
peanuts_4.csv::w2,data\raw\SmellNet\base_data\training\peanuts\peanuts_4.csv,peanuts,train
peanuts_4.csv::w3,data\raw\SmellNet\base_data\training\peanuts\peanuts_4.csv,peanuts,train
peanuts_4.csv::w4,data\raw\SmellNet\base_data\training\peanuts\peanuts_4.csv,peanuts,train
peanuts_4.csv::w5,data\raw\SmellNet\base_data\training\peanuts\peanuts_4.csv,peanuts,train
peanuts_4.csv::w6,data\raw\SmellNet\base_data\training\peanuts\peanuts_4.csv,peanuts,train
peanuts_5.csv::w0,data\raw\SmellNet\base_data\training\peanuts\peanuts_5.csv,peanuts,test
peanuts_5.csv::w1,data\raw\SmellNet\base_data\training\peanuts\peanuts_5.csv,peanuts,test
peanuts_5.csv::w2,data\raw\SmellNet\base_data\training\peanuts\peanuts_5.csv,peanuts,test
peanuts_5.csv::w3,data\raw\SmellNet\base_data\training\peanuts\peanuts_5.csv,peanuts,test
peanuts_5.csv::w4,data\raw\SmellNet\base_data\training\peanuts\peanuts_5.csv,peanuts,test
peanuts_5.csv::w5,data\raw\SmellNet\base_data\training\peanuts\peanuts_5.csv,peanuts,test
peanuts_5.csv::w6,data\raw\SmellNet\base_data\training\peanuts\peanuts_5.csv,peanuts,test
pear_1.csv::w0,data\raw\SmellNet\base_data\training\pear\pear_1.csv,pear,val
pear_1.csv::w1,data\raw\SmellNet\base_data\training\pear\pear_1.csv,pear,val
pear_1.csv::w2,data\raw\SmellNet\base_data\training\pear\pear_1.csv,pear,val
pear_1.csv::w3,data\raw\SmellNet\base_data\training\pear\pear_1.csv,pear,val
pear_1.csv::w4,data\raw\SmellNet\base_data\training\pear\pear_1.csv,pear,val
pear_1.csv::w5,data\raw\SmellNet\base_data\training\pear\pear_1.csv,pear,val
pear_1.csv::w6,data\raw\SmellNet\base_data\training\pear\pear_1.csv,pear,val
pear_2.csv::w0,data\raw\SmellNet\base_data\training\pear\pear_2.csv,pear,test
pear_2.csv::w1,data\raw\SmellNet\base_data\training\pear\pear_2.csv,pear,test
pear_2.csv::w2,data\raw\SmellNet\base_data\training\pear\pear_2.csv,pear,test
pear_2.csv::w3,data\raw\SmellNet\base_data\training\pear\pear_2.csv,pear,test
pear_2.csv::w4,data\raw\SmellNet\base_data\training\pear\pear_2.csv,pear,test
pear_2.csv::w5,data\raw\SmellNet\base_data\training\pear\pear_2.csv,pear,test
pear_2.csv::w6,data\raw\SmellNet\base_data\training\pear\pear_2.csv,pear,test
pear_3.csv::w0,data\raw\SmellNet\base_data\training\pear\pear_3.csv,pear,val
pear_3.csv::w1,data\raw\SmellNet\base_data\training\pear\pear_3.csv,pear,val
pear_3.csv::w2,data\raw\SmellNet\base_data\training\pear\pear_3.csv,pear,val
pear_3.csv::w3,data\raw\SmellNet\base_data\training\pear\pear_3.csv,pear,val
pear_3.csv::w4,data\raw\SmellNet\base_data\training\pear\pear_3.csv,pear,val
pear_3.csv::w5,data\raw\SmellNet\base_data\training\pear\pear_3.csv,pear,val
pear_3.csv::w6,data\raw\SmellNet\base_data\training\pear\pear_3.csv,pear,val
pear_4.csv::w0,data\raw\SmellNet\base_data\training\pear\pear_4.csv,pear,test
pear_4.csv::w1,data\raw\SmellNet\base_data\training\pear\pear_4.csv,pear,test
pear_4.csv::w2,data\raw\SmellNet\base_data\training\pear\pear_4.csv,pear,test
pear_4.csv::w3,data\raw\SmellNet\base_data\training\pear\pear_4.csv,pear,test
pear_4.csv::w4,data\raw\SmellNet\base_data\training\pear\pear_4.csv,pear,test
pear_4.csv::w5,data\raw\SmellNet\base_data\training\pear\pear_4.csv,pear,test
pear_4.csv::w6,data\raw\SmellNet\base_data\training\pear\pear_4.csv,pear,test
pear_5.csv::w0,data\raw\SmellNet\base_data\training\pear\pear_5.csv,pear,test
pear_5.csv::w1,data\raw\SmellNet\base_data\training\pear\pear_5.csv,pear,test
pear_5.csv::w2,data\raw\SmellNet\base_data\training\pear\pear_5.csv,pear,test
pear_5.csv::w3,data\raw\SmellNet\base_data\training\pear\pear_5.csv,pear,test
pear_5.csv::w4,data\raw\SmellNet\base_data\training\pear\pear_5.csv,pear,test
pear_5.csv::w5,data\raw\SmellNet\base_data\training\pear\pear_5.csv,pear,test
pear_5.csv::w6,data\raw\SmellNet\base_data\training\pear\pear_5.csv,pear,test
pecans_1.csv::w0,data\raw\SmellNet\base_data\training\pecans\pecans_1.csv,pecans,train
pecans_1.csv::w1,data\raw\SmellNet\base_data\training\pecans\pecans_1.csv,pecans,train
pecans_1.csv::w2,data\raw\SmellNet\base_data\training\pecans\pecans_1.csv,pecans,train
pecans_1.csv::w3,data\raw\SmellNet\base_data\training\pecans\pecans_1.csv,pecans,train
pecans_1.csv::w4,data\raw\SmellNet\base_data\training\pecans\pecans_1.csv,pecans,train
pecans_1.csv::w5,data\raw\SmellNet\base_data\training\pecans\pecans_1.csv,pecans,train
pecans_1.csv::w6,data\raw\SmellNet\base_data\training\pecans\pecans_1.csv,pecans,train
pecans_2.csv::w0,data\raw\SmellNet\base_data\training\pecans\pecans_2.csv,pecans,train
pecans_2.csv::w1,data\raw\SmellNet\base_data\training\pecans\pecans_2.csv,pecans,train
pecans_2.csv::w2,data\raw\SmellNet\base_data\training\pecans\pecans_2.csv,pecans,train
pecans_2.csv::w3,data\raw\SmellNet\base_data\training\pecans\pecans_2.csv,pecans,train
pecans_2.csv::w4,data\raw\SmellNet\base_data\training\pecans\pecans_2.csv,pecans,train
pecans_2.csv::w5,data\raw\SmellNet\base_data\training\pecans\pecans_2.csv,pecans,train
pecans_2.csv::w6,data\raw\SmellNet\base_data\training\pecans\pecans_2.csv,pecans,train
pecans_3.csv::w0,data\raw\SmellNet\base_data\training\pecans\pecans_3.csv,pecans,test
pecans_3.csv::w1,data\raw\SmellNet\base_data\training\pecans\pecans_3.csv,pecans,test
pecans_3.csv::w2,data\raw\SmellNet\base_data\training\pecans\pecans_3.csv,pecans,test
pecans_3.csv::w3,data\raw\SmellNet\base_data\training\pecans\pecans_3.csv,pecans,test
pecans_3.csv::w4,data\raw\SmellNet\base_data\training\pecans\pecans_3.csv,pecans,test
pecans_3.csv::w5,data\raw\SmellNet\base_data\training\pecans\pecans_3.csv,pecans,test
pecans_3.csv::w6,data\raw\SmellNet\base_data\training\pecans\pecans_3.csv,pecans,test
pecans_4.csv::w0,data\raw\SmellNet\base_data\training\pecans\pecans_4.csv,pecans,test
pecans_4.csv::w1,data\raw\SmellNet\base_data\training\pecans\pecans_4.csv,pecans,test
pecans_4.csv::w2,data\raw\SmellNet\base_data\training\pecans\pecans_4.csv,pecans,test
pecans_4.csv::w3,data\raw\SmellNet\base_data\training\pecans\pecans_4.csv,pecans,test
pecans_4.csv::w4,data\raw\SmellNet\base_data\training\pecans\pecans_4.csv,pecans,test
pecans_4.csv::w5,data\raw\SmellNet\base_data\training\pecans\pecans_4.csv,pecans,test
pecans_4.csv::w6,data\raw\SmellNet\base_data\training\pecans\pecans_4.csv,pecans,test
pecans_5.csv::w0,data\raw\SmellNet\base_data\training\pecans\pecans_5.csv,pecans,test
pecans_5.csv::w1,data\raw\SmellNet\base_data\training\pecans\pecans_5.csv,pecans,test
pecans_5.csv::w2,data\raw\SmellNet\base_data\training\pecans\pecans_5.csv,pecans,test
pecans_5.csv::w3,data\raw\SmellNet\base_data\training\pecans\pecans_5.csv,pecans,test
pecans_5.csv::w4,data\raw\SmellNet\base_data\training\pecans\pecans_5.csv,pecans,test
pecans_5.csv::w5,data\raw\SmellNet\base_data\training\pecans\pecans_5.csv,pecans,test
pecans_5.csv::w6,data\raw\SmellNet\base_data\training\pecans\pecans_5.csv,pecans,test
pili_nut_1.csv::w0,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_1.csv,pili_nut,train
pili_nut_1.csv::w1,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_1.csv,pili_nut,train
pili_nut_1.csv::w2,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_1.csv,pili_nut,train
pili_nut_1.csv::w3,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_1.csv,pili_nut,train
pili_nut_1.csv::w4,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_1.csv,pili_nut,train
pili_nut_1.csv::w5,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_1.csv,pili_nut,train
pili_nut_1.csv::w6,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_1.csv,pili_nut,train
pili_nut_2.csv::w0,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_2.csv,pili_nut,train
pili_nut_2.csv::w1,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_2.csv,pili_nut,train
pili_nut_2.csv::w2,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_2.csv,pili_nut,train
pili_nut_2.csv::w3,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_2.csv,pili_nut,train
pili_nut_2.csv::w4,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_2.csv,pili_nut,train
pili_nut_2.csv::w5,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_2.csv,pili_nut,train
pili_nut_2.csv::w6,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_2.csv,pili_nut,train
pili_nut_3.csv::w0,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_3.csv,pili_nut,train
pili_nut_3.csv::w1,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_3.csv,pili_nut,train
pili_nut_3.csv::w2,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_3.csv,pili_nut,train
pili_nut_3.csv::w3,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_3.csv,pili_nut,train
pili_nut_3.csv::w4,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_3.csv,pili_nut,train
pili_nut_3.csv::w5,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_3.csv,pili_nut,train
pili_nut_3.csv::w6,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_3.csv,pili_nut,train
pili_nut_4.csv::w0,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_4.csv,pili_nut,val
pili_nut_4.csv::w1,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_4.csv,pili_nut,val
pili_nut_4.csv::w2,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_4.csv,pili_nut,val
pili_nut_4.csv::w3,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_4.csv,pili_nut,val
pili_nut_4.csv::w4,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_4.csv,pili_nut,val
pili_nut_4.csv::w5,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_4.csv,pili_nut,val
pili_nut_4.csv::w6,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_4.csv,pili_nut,val
pili_nut_5.csv::w0,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_5.csv,pili_nut,val
pili_nut_5.csv::w1,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_5.csv,pili_nut,val
pili_nut_5.csv::w2,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_5.csv,pili_nut,val
pili_nut_5.csv::w3,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_5.csv,pili_nut,val
pili_nut_5.csv::w4,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_5.csv,pili_nut,val
pili_nut_5.csv::w5,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_5.csv,pili_nut,val
pili_nut_5.csv::w6,data\raw\SmellNet\base_data\training\pili_nut\pili_nut_5.csv,pili_nut,val
pineapple_1.csv::w0,data\raw\SmellNet\base_data\training\pineapple\pineapple_1.csv,pineapple,train
pineapple_1.csv::w1,data\raw\SmellNet\base_data\training\pineapple\pineapple_1.csv,pineapple,train
pineapple_1.csv::w2,data\raw\SmellNet\base_data\training\pineapple\pineapple_1.csv,pineapple,train
pineapple_1.csv::w3,data\raw\SmellNet\base_data\training\pineapple\pineapple_1.csv,pineapple,train
pineapple_1.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_1.csv,pineapple,train
pineapple_1.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_1.csv,pineapple,train
pineapple_1.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_1.csv,pineapple,train
pineapple_2.csv::w0,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train
pineapple_2.csv::w1,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train
pineapple_2.csv::w2,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train
pineapple_2.csv::w3,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train
pineapple_2.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train
pineapple_2.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train
pineapple_2.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_2.csv,pineapple,train
pineapple_3.csv::w0,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train
pineapple_3.csv::w1,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train
pineapple_3.csv::w2,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train
pineapple_3.csv::w3,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train
pineapple_3.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train
pineapple_3.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train
pineapple_3.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_3.csv,pineapple,train
pineapple_4.csv::w0,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train
pineapple_4.csv::w1,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train
pineapple_4.csv::w2,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train
pineapple_4.csv::w3,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train
pineapple_4.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train
pineapple_4.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train
pineapple_4.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_4.csv,pineapple,train
pineapple_5.csv::w0,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,test
pineapple_5.csv::w1,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,test
pineapple_5.csv::w2,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,test
pineapple_5.csv::w3,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,test
pineapple_5.csv::w4,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,test
pineapple_5.csv::w5,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,test
pineapple_5.csv::w6,data\raw\SmellNet\base_data\training\pineapple\pineapple_5.csv,pineapple,test
pistachios_1.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,test
pistachios_1.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,test
pistachios_1.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,test
pistachios_1.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,test
pistachios_1.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,test
pistachios_1.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,test
pistachios_1.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_1.csv,pistachios,test
pistachios_2.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train
pistachios_2.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train
pistachios_2.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train
pistachios_2.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train
pistachios_2.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train
pistachios_2.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train
pistachios_2.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_2.csv,pistachios,train
pistachios_3.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train
pistachios_3.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train
pistachios_3.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train
pistachios_3.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train
pistachios_3.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train
pistachios_3.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train
pistachios_3.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_3.csv,pistachios,train
pistachios_4.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train
pistachios_4.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train
pistachios_4.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train
pistachios_4.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train
pistachios_4.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train
pistachios_4.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train
pistachios_4.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_4.csv,pistachios,train
pistachios_5.csv::w0,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,val
pistachios_5.csv::w1,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,val
pistachios_5.csv::w2,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,val
pistachios_5.csv::w3,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,val
pistachios_5.csv::w4,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,val
pistachios_5.csv::w5,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,val
pistachios_5.csv::w6,data\raw\SmellNet\base_data\training\pistachios\pistachios_5.csv,pistachios,val
potato_1.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train
potato_1.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train
potato_1.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train
potato_1.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train
potato_1.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train
potato_1.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train
potato_1.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_1.csv,potato,train
potato_2.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train
potato_2.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train
potato_2.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train
potato_2.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train
potato_2.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train
potato_2.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train
potato_2.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_2.csv,potato,train
potato_3.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,val
potato_3.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,val
potato_3.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,val
potato_3.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,val
potato_3.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,val
potato_3.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,val
potato_3.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_3.csv,potato,val
potato_4.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train
potato_4.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train
potato_4.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train
potato_4.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train
potato_4.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train
potato_4.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train
potato_4.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_4.csv,potato,train
potato_5.csv::w0,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,val
potato_5.csv::w1,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,val
potato_5.csv::w2,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,val
potato_5.csv::w3,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,val
potato_5.csv::w4,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,val
potato_5.csv::w5,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,val
potato_5.csv::w6,data\raw\SmellNet\base_data\training\potato\potato_5.csv,potato,val
radish_1.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,val
radish_1.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,val
radish_1.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,val
radish_1.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,val
radish_1.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,val
radish_1.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,val
radish_1.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_1.csv,radish,val
radish_2.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train
radish_2.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train
radish_2.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train
radish_2.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train
radish_2.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train
radish_2.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train
radish_2.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_2.csv,radish,train
radish_3.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,val
radish_3.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,val
radish_3.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,val
radish_3.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,val
radish_3.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,val
radish_3.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,val
radish_3.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_3.csv,radish,val
radish_4.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train
radish_4.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train
radish_4.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train
radish_4.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train
radish_4.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train
radish_4.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train
radish_4.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_4.csv,radish,train
radish_5.csv::w0,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train
radish_5.csv::w1,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train
radish_5.csv::w2,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train
radish_5.csv::w3,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train
radish_5.csv::w4,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train
radish_5.csv::w5,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train
radish_5.csv::w6,data\raw\SmellNet\base_data\training\radish\radish_5.csv,radish,train
saffron_1.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train
saffron_1.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train
saffron_1.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train
saffron_1.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train
saffron_1.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train
saffron_1.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train
saffron_1.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_1.csv,saffron,train
saffron_2.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,test
saffron_2.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,test
saffron_2.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,test
saffron_2.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,test
saffron_2.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,test
saffron_2.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,test
saffron_2.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_2.csv,saffron,test
saffron_3.csv::w0,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train
saffron_3.csv::w1,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train
saffron_3.csv::w2,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train
saffron_3.csv::w3,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train
saffron_3.csv::w4,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train
saffron_3.csv::w5,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train
saffron_3.csv::w6,data\raw\SmellNet\base_data\training\saffron\saffron_3.csv,saffron,train
